"SalePrice","YearBuilt","YrSold","MonthSold","Size.sqf.","Floor","HallwayType","HeatingType","AptManageType","N_Parkinglot.Ground.","N_Parkinglot.Basement.","TimeToBusStop","TimeToSubway","N_APT","N_manager","N_elevators","SubwayStation","N_FacilitiesNearBy.PublicOffice.","N_FacilitiesNearBy.Hospital.","N_FacilitiesNearBy.Dpartmentstore.","N_FacilitiesNearBy.Mall.","N_FacilitiesNearBy.ETC.","N_FacilitiesNearBy.Park.","N_SchoolNearBy.Elementary.","N_SchoolNearBy.Middle.","N_SchoolNearBy.High.","N_SchoolNearBy.University.","N_FacilitiesInApt","N_FacilitiesNearBy.Total.","N_SchoolNearBy.Total.","Size.p.","Price.per.Size","DateSold","DateBuilt","Prob_elevators"
262831,2005,2015,3,914,22,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,26,10108.8846153846,2015-03-01,2005-01-01,0.025
203539,2014,2015,3,640,4,"terraced","individual_heating","management_in_trust",90,1174,"0~5min","0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17,18,11307.7222222222,2015-03-01,2014-01-01,2.02
101769,2014,2015,3,288,7,"corridor","individual_heating","management_in_trust",11,108,"0~5min","15min~20min",1,3,0,"Banwoldang",3,1,2,1,0,1,2,2,2,2,2,8,8,8,12721.125,2015-03-01,2014-01-01,0.2
101769,2014,2015,3,288,8,"corridor","individual_heating","management_in_trust",11,108,"0~5min","15min~20min",1,3,0,"Banwoldang",3,1,2,1,0,1,2,2,2,2,2,8,8,8,12721.125,2015-03-01,2014-01-01,0.2
104424,2014,2015,3,288,13,"corridor","individual_heating","management_in_trust",11,108,"0~5min","15min~20min",1,3,0,"Banwoldang",3,1,2,1,0,1,2,2,2,2,2,8,8,8,13053,2015-03-01,2014-01-01,0.2
221238,2005,2015,3,743,10,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,21,10535.1428571429,2015-03-01,2005-01-01,0.025
269911,2005,2015,3,914,11,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,26,10381.1923076923,2015-03-01,2005-01-01,0.025
106194,2014,2015,3,291,12,"corridor","individual_heating","management_in_trust",11,108,"0~5min","15min~20min",1,3,0,"Banwoldang",3,1,2,1,0,1,2,2,2,2,2,8,8,8,13274.25,2015-03-01,2014-01-01,0.2
75221,2014,2015,3,213,15,"corridor","individual_heating","management_in_trust",11,108,"0~5min","15min~20min",1,3,0,"Banwoldang",3,1,2,1,0,1,2,2,2,2,2,8,8,6,12536.8333333333,2015-03-01,2014-01-01,0.2
101769,2014,2015,3,288,6,"corridor","individual_heating","management_in_trust",11,108,"0~5min","15min~20min",1,3,0,"Banwoldang",3,1,2,1,0,1,2,2,2,2,2,8,8,8,12721.125,2015-03-01,2014-01-01,0.2
261061,2005,2015,3,914,2,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,26,10040.8076923077,2015-03-01,2005-01-01,0.025
119469,1992,2015,3,576,9,"corridor","individual_heating","management_in_trust",200,0,"10min~15min","5min~10min",3,5,10,"Myung-duk",7,1,1,1,5,1,4,3,5,5,3,16,17,16,7466.8125,2015-03-01,1992-01-01,3.4
295575,2008,2015,3,914,14,"terraced","individual_heating","management_in_trust",197,475,"10min~15min","0~5min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9,26,11368.2692307692,2015-03-01,2008-01-01,2.36666666666667
211504,1993,2015,3,914,2,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,26,8134.76923076923,2015-03-01,1993-01-01,2.525
189380,2005,2015,3,572,4,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,16,11836.25,2015-03-01,2005-01-01,0.025
316814,2005,2015,3,1184,18,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,33,9600.42424242424,2015-03-01,2005-01-01,0.025
219469,1993,2015,3,914,6,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,26,8441.11538461538,2015-03-01,1993-01-01,2.525
273451,1986,2015,3,1131,8,"terraced","central_heating","management_in_trust",713,0,"0~5min","5min~10min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6,32,8545.34375,2015-03-01,1986-01-01,3.88571428571429
423008,2007,2015,3,1643,8,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,46,9195.82608695652,2015-03-01,2007-01-01,2.31428571428571
429203,2007,2015,3,1387,12,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,39,11005.2051282051,2015-03-01,2007-01-01,2.31428571428571
318584,2007,2015,3,868,11,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,24,13274.3333333333,2015-03-01,2007-01-01,2.31428571428571
404424,2007,2015,3,1387,5,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,39,10369.8461538462,2015-03-01,2007-01-01,2.31428571428571
442477,2007,2015,3,1387,36,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,39,11345.5641025641,2015-03-01,2007-01-01,2.31428571428571
318584,2007,2015,3,868,4,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,24,13274.3333333333,2015-03-01,2007-01-01,2.31428571428571
274336,2006,2015,3,903,14,"terraced","individual_heating","management_in_trust",123,181,"10min~15min","0~5min",3,3,11,"Myung-duk",3,1,1,1,2,0,4,3,3,1,4,8,11,25,10973.44,2015-03-01,2006-01-01,3.73333333333333
265486,2006,2015,3,903,3,"terraced","individual_heating","management_in_trust",123,181,"10min~15min","0~5min",3,3,11,"Myung-duk",3,1,1,1,2,0,4,3,3,1,4,8,11,25,10619.44,2015-03-01,2006-01-01,3.73333333333333
327433,2007,2015,3,868,25,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,24,13643.0416666667,2015-03-01,2007-01-01,2.31428571428571
429203,2007,2015,3,1387,14,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,39,11005.2051282051,2015-03-01,2007-01-01,2.31428571428571
265486,2006,2015,3,903,8,"terraced","individual_heating","management_in_trust",123,181,"10min~15min","0~5min",3,3,11,"Myung-duk",3,1,1,1,2,0,4,3,3,1,4,8,11,25,10619.44,2015-03-01,2006-01-01,3.73333333333333
433628,2007,2015,3,1643,7,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,46,9426.69565217391,2015-03-01,2007-01-01,2.31428571428571
464601,2007,2015,3,1643,21,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,46,10100.0217391304,2015-03-01,2007-01-01,2.31428571428571
327433,2007,2015,3,868,11,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,24,13643.0416666667,2015-03-01,2007-01-01,2.31428571428571
173451,1997,2015,4,914,5,"mixed","individual_heating","management_in_trust",82,56,"10min~15min","10min~15min",1,2,4,"Chil-sung-market",7,1,2,1,1,1,4,0,0,3,5,13,7,26,6671.19230769231,2015-04-01,1997-01-01,4.2
362831,2013,2015,4,910,29,"terraced","individual_heating","management_in_trust",8,930,"0~5min","0~5min",7,6,14,"Kyungbuk_uni_hospital",5,1,1,1,0,1,4,2,2,3,7,9,11,26,13955.0384615385,2015-04-01,2013-01-01,2.02857142857143
345132,2013,2015,4,910,8,"terraced","individual_heating","management_in_trust",8,930,"0~5min","0~5min",7,6,14,"Kyungbuk_uni_hospital",5,1,1,1,0,1,4,2,2,3,7,9,11,26,13274.3076923077,2015-04-01,2013-01-01,2.02857142857143
330973,2013,2015,4,910,27,"terraced","individual_heating","management_in_trust",8,930,"0~5min","0~5min",7,6,14,"Kyungbuk_uni_hospital",5,1,1,1,0,1,4,2,2,3,7,9,11,26,12729.7307692308,2015-04-01,2013-01-01,2.02857142857143
327433,2013,2015,4,910,6,"terraced","individual_heating","management_in_trust",8,930,"0~5min","0~5min",7,6,14,"Kyungbuk_uni_hospital",5,1,1,1,0,1,4,2,2,3,7,9,11,26,12593.5769230769,2015-04-01,2013-01-01,2.02857142857143
349557,2013,2015,4,910,11,"terraced","individual_heating","management_in_trust",8,930,"0~5min","0~5min",7,6,14,"Kyungbuk_uni_hospital",5,1,1,1,0,1,4,2,2,3,7,9,11,26,13444.5,2015-04-01,2013-01-01,2.02857142857143
255752,2006,2015,4,811,16,"terraced","individual_heating","management_in_trust",111,184,"10min~15min","5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9,23,11119.652173913,2015-04-01,2006-01-01,0.0666666666666667
109734,1985,2015,4,587,5,"corridor","individual_heating","self_management",80,76,"0~5min","15min~20min",1,2,2,"Daegu",5,1,2,1,2,1,2,1,1,0,3,12,4,16,6858.375,2015-04-01,1985-01-01,2.2
112831,1985,2015,4,587,6,"corridor","individual_heating","self_management",80,76,"0~5min","15min~20min",1,2,2,"Daegu",5,1,2,1,2,1,2,1,1,0,3,12,4,16,7051.9375,2015-04-01,1985-01-01,2.2
380530,2007,2015,4,1483,15,"terraced","individual_heating","management_in_trust",7,605,"0~5min","0~5min",2,5,5,"Banwoldang",4,1,2,1,0,1,2,1,1,1,5,9,5,42,9060.2380952381,2015-04-01,2007-01-01,2.6
389380,2007,2015,4,1483,13,"terraced","individual_heating","management_in_trust",7,605,"0~5min","0~5min",2,5,5,"Banwoldang",4,1,2,1,0,1,2,1,1,1,5,9,5,42,9270.95238095238,2015-04-01,2007-01-01,2.6
433628,2007,2015,4,1629,21,"terraced","individual_heating","management_in_trust",7,605,"0~5min","0~5min",2,5,5,"Banwoldang",4,1,2,1,0,1,2,1,1,1,5,9,5,46,9426.69565217391,2015-04-01,2007-01-01,2.6
362831,2007,2015,4,1483,3,"terraced","individual_heating","management_in_trust",7,605,"0~5min","0~5min",2,5,5,"Banwoldang",4,1,2,1,0,1,2,1,1,1,5,9,5,42,8638.83333333333,2015-04-01,2007-01-01,2.6
424778,2006,2015,4,2056,19,"terraced","individual_heating","management_in_trust",249,536,"0~5min","0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7,58,7323.75862068965,2015-04-01,2006-01-01,1.86666666666667
262831,2006,2015,4,818,11,"terraced","individual_heating","management_in_trust",249,536,"0~5min","0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7,23,11427.4347826087,2015-04-01,2006-01-01,1.86666666666667
292035,2006,2015,4,914,24,"terraced","individual_heating","management_in_trust",249,536,"0~5min","0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7,26,11232.1153846154,2015-04-01,2006-01-01,1.86666666666667
216814,1993,2015,4,914,25,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,26,8339,2015-04-01,1993-01-01,2.525
219469,1993,2015,4,914,16,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,26,8441.11538461538,2015-04-01,1993-01-01,2.525
268141,2005,2015,4,914,17,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,26,10313.1153846154,2015-04-01,2005-01-01,0.025
102212,2014,2015,4,288,13,"corridor","individual_heating","management_in_trust",11,108,"0~5min","15min~20min",1,3,0,"Banwoldang",3,1,2,1,0,1,2,2,2,2,2,8,8,8,12776.5,2015-04-01,2014-01-01,0.2
168141,1993,2015,4,644,19,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,18,9341.16666666667,2015-04-01,1993-01-01,2.525
220353,1993,2015,4,914,1,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,26,8475.11538461538,2015-04-01,1993-01-01,2.525
197787,2005,2015,4,572,12,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,16,12361.6875,2015-04-01,2005-01-01,0.025
159292,1992,2015,4,644,4,"mixed","individual_heating","self_management",142,79,"10min~15min","10min~15min",3,4,8,"Myung-duk",5,1,1,1,1,0,3,3,4,4,3,9,14,18,8849.55555555555,2015-04-01,1992-01-01,2.73333333333333
275221,2005,2015,4,914,18,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,26,10585.4230769231,2015-04-01,2005-01-01,0.025
185840,1993,2015,4,644,15,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,18,10324.4444444444,2015-04-01,1993-01-01,2.525
99557,2014,2015,4,288,7,"corridor","individual_heating","management_in_trust",11,108,"0~5min","15min~20min",1,3,0,"Banwoldang",3,1,2,1,0,1,2,2,2,2,2,8,8,8,12444.625,2015-04-01,2014-01-01,0.2
129203,1992,2015,4,576,13,"corridor","individual_heating","management_in_trust",200,0,"10min~15min","5min~10min",3,5,10,"Myung-duk",7,1,1,1,5,1,4,3,5,5,3,16,17,16,8075.1875,2015-04-01,1992-01-01,3.4
146017,1992,2015,4,640,15,"corridor","individual_heating","management_in_trust",200,0,"10min~15min","5min~10min",3,5,10,"Myung-duk",7,1,1,1,5,1,4,3,5,5,3,16,17,18,8112.05555555556,2015-04-01,1992-01-01,3.4
267699,2006,2015,4,903,4,"terraced","individual_heating","management_in_trust",123,181,"10min~15min","0~5min",3,3,11,"Myung-duk",3,1,1,1,2,0,4,3,3,1,4,8,11,25,10707.96,2015-04-01,2006-01-01,3.73333333333333
451327,2007,2015,4,1643,23,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,46,9811.45652173913,2015-04-01,2007-01-01,2.31428571428571
279646,2006,2015,4,903,10,"terraced","individual_heating","management_in_trust",123,181,"10min~15min","0~5min",3,3,11,"Myung-duk",3,1,1,1,2,0,4,3,3,1,4,8,11,25,11185.84,2015-04-01,2006-01-01,3.73333333333333
263716,2006,2015,4,903,5,"terraced","individual_heating","management_in_trust",123,181,"10min~15min","0~5min",3,3,11,"Myung-duk",3,1,1,1,2,0,4,3,3,1,4,8,11,25,10548.64,2015-04-01,2006-01-01,3.73333333333333
334513,2007,2015,4,868,10,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,24,13938.0416666667,2015-04-01,2007-01-01,2.31428571428571
402654,2007,2015,4,1519,4,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,43,9364.04651162791,2015-04-01,2007-01-01,2.31428571428571
460176,2007,2015,4,1643,5,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,46,10003.8260869565,2015-04-01,2007-01-01,2.31428571428571
189380,1978,2015,4,903,10,"corridor","individual_heating","self_management",87,0,"0~5min","0~5min",2,1,4,"Kyungbuk_uni_hospital",3,2,1,1,0,0,3,3,3,2,3,7,11,25,7575.2,2015-04-01,1978-01-01,2.1
477876,2007,2015,4,1643,29,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,46,10388.6086956522,2015-04-01,2007-01-01,2.31428571428571
246017,1986,2015,4,914,7,"terraced","central_heating","management_in_trust",713,0,"0~5min","5min~10min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6,26,9462.19230769231,2015-04-01,1986-01-01,3.88571428571429
245132,2006,2015,4,857,5,"terraced","individual_heating","management_in_trust",123,181,"10min~15min","0~5min",3,3,11,"Myung-duk",3,1,1,1,2,0,4,3,3,1,4,8,11,24,10213.8333333333,2015-04-01,2006-01-01,3.73333333333333
314159,2007,2015,4,868,26,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,24,13089.9583333333,2015-04-01,2007-01-01,2.31428571428571
346902,2013,2015,5,910,5,"terraced","individual_heating","management_in_trust",8,930,"0~5min","0~5min",7,6,14,"Kyungbuk_uni_hospital",5,1,1,1,0,1,4,2,2,3,7,9,11,26,13342.3846153846,2015-05-01,2013-01-01,2.02857142857143
318584,2013,2015,5,907,13,"terraced","individual_heating","management_in_trust",8,930,"0~5min","0~5min",7,6,14,"Kyungbuk_uni_hospital",5,1,1,1,0,1,4,2,2,3,7,9,11,25,12743.36,2015-05-01,2013-01-01,2.02857142857143
345132,2013,2015,5,910,11,"terraced","individual_heating","management_in_trust",8,930,"0~5min","0~5min",7,6,14,"Kyungbuk_uni_hospital",5,1,1,1,0,1,4,2,2,3,7,9,11,26,13274.3076923077,2015-05-01,2013-01-01,2.02857142857143
361061,2013,2015,5,910,30,"terraced","individual_heating","management_in_trust",8,930,"0~5min","0~5min",7,6,14,"Kyungbuk_uni_hospital",5,1,1,1,0,1,4,2,2,3,7,9,11,26,13886.9615384615,2015-05-01,2013-01-01,2.02857142857143
325663,2013,2015,5,910,29,"terraced","individual_heating","management_in_trust",8,930,"0~5min","0~5min",7,6,14,"Kyungbuk_uni_hospital",5,1,1,1,0,1,4,2,2,3,7,9,11,26,12525.5,2015-05-01,2013-01-01,2.02857142857143
266371,2006,2015,5,814,11,"terraced","individual_heating","management_in_trust",111,184,"10min~15min","5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9,23,11581.347826087,2015-05-01,2006-01-01,0.0666666666666667
296460,2006,2015,5,910,15,"terraced","individual_heating","management_in_trust",111,184,"10min~15min","5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9,26,11402.3076923077,2015-05-01,2006-01-01,0.0666666666666667
284070,2006,2015,5,910,5,"terraced","individual_heating","management_in_trust",111,184,"10min~15min","5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9,26,10925.7692307692,2015-05-01,2006-01-01,0.0666666666666667
109734,1985,2015,5,587,7,"corridor","individual_heating","self_management",80,76,"0~5min","15min~20min",1,2,2,"Daegu",5,1,2,1,2,1,2,1,1,0,3,12,4,16,6858.375,2015-05-01,1985-01-01,2.2
442477,2007,2015,5,1629,20,"terraced","individual_heating","management_in_trust",7,605,"0~5min","0~5min",2,5,5,"Banwoldang",4,1,2,1,0,1,2,1,1,1,5,9,5,46,9619.0652173913,2015-05-01,2007-01-01,2.6
362831,2007,2015,5,1273,5,"terraced","individual_heating","management_in_trust",7,605,"0~5min","0~5min",2,5,5,"Banwoldang",4,1,2,1,0,1,2,1,1,1,5,9,5,36,10078.6388888889,2015-05-01,2007-01-01,2.6
387610,2007,2015,5,1483,14,"terraced","individual_heating","management_in_trust",7,605,"0~5min","0~5min",2,5,5,"Banwoldang",4,1,2,1,0,1,2,1,1,1,5,9,5,42,9228.80952380952,2015-05-01,2007-01-01,2.6
358407,2007,2015,5,1273,6,"terraced","individual_heating","management_in_trust",7,605,"0~5min","0~5min",2,5,5,"Banwoldang",4,1,2,1,0,1,2,1,1,1,5,9,5,36,9955.75,2015-05-01,2007-01-01,2.6
371681,2007,2015,5,1483,13,"terraced","individual_heating","management_in_trust",7,605,"0~5min","0~5min",2,5,5,"Banwoldang",4,1,2,1,0,1,2,1,1,1,5,9,5,42,8849.54761904762,2015-05-01,2007-01-01,2.6
292035,2006,2015,5,914,8,"terraced","individual_heating","management_in_trust",249,536,"0~5min","0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7,26,11232.1153846154,2015-05-01,2006-01-01,1.86666666666667
386725,2006,2015,5,1412,6,"terraced","individual_heating","management_in_trust",249,536,"0~5min","0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7,40,9668.125,2015-05-01,2006-01-01,1.86666666666667
415929,2006,2015,5,1743,21,"terraced","individual_heating","management_in_trust",249,536,"0~5min","0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7,49,8488.34693877551,2015-05-01,2006-01-01,1.86666666666667
440707,2006,2015,5,2056,26,"terraced","individual_heating","management_in_trust",249,536,"0~5min","0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7,58,7598.39655172414,2015-05-01,2006-01-01,1.86666666666667
424778,2006,2015,5,2056,5,"terraced","individual_heating","management_in_trust",249,536,"0~5min","0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7,58,7323.75862068965,2015-05-01,2006-01-01,1.86666666666667
356637,2006,2015,5,1149,24,"terraced","individual_heating","management_in_trust",249,536,"0~5min","0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7,32,11144.90625,2015-05-01,2006-01-01,1.86666666666667
294690,2006,2015,5,914,13,"terraced","individual_heating","management_in_trust",249,536,"0~5min","0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7,26,11334.2307692308,2015-05-01,2006-01-01,1.86666666666667
292920,2006,2015,5,914,17,"terraced","individual_heating","management_in_trust",249,536,"0~5min","0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7,26,11266.1538461538,2015-05-01,2006-01-01,1.86666666666667
303539,2006,2015,5,914,9,"terraced","individual_heating","management_in_trust",249,536,"0~5min","0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7,26,11674.5769230769,2015-05-01,2006-01-01,1.86666666666667
361061,2007,2015,5,1394,25,"terraced","individual_heating","management_in_trust",554,524,"0~5min","0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8,39,9257.97435897436,2015-05-01,2007-01-01,3.4
175663,1993,2015,5,644,10,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,18,9759.05555555555,2015-05-01,1993-01-01,2.525
252212,2005,2015,5,914,4,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,26,9700.46153846154,2015-05-01,2005-01-01,0.025
273451,2005,2015,5,914,20,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,26,10517.3461538462,2015-05-01,2005-01-01,0.025
107079,2014,2015,5,288,14,"corridor","individual_heating","management_in_trust",11,108,"0~5min","15min~20min",1,3,0,"Banwoldang",3,1,2,1,0,1,2,2,2,2,2,8,8,8,13384.875,2015-05-01,2014-01-01,0.2
216814,1992,2015,5,914,12,"mixed","individual_heating","self_management",142,79,"10min~15min","10min~15min",3,4,8,"Myung-duk",5,1,1,1,1,0,3,3,4,4,3,9,14,26,8339,2015-05-01,1992-01-01,2.73333333333333
292035,2007,2015,5,914,24,"terraced","individual_heating","management_in_trust",554,524,"0~5min","0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8,26,11232.1153846154,2015-05-01,2007-01-01,3.4
238938,2008,2015,5,829,16,"terraced","individual_heating","management_in_trust",197,475,"10min~15min","0~5min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9,23,10388.6086956522,2015-05-01,2008-01-01,2.36666666666667
330973,2005,2015,5,1184,17,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,33,10029.4848484848,2015-05-01,2005-01-01,0.025
277876,2005,2015,5,914,23,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,26,10687.5384615385,2015-05-01,2005-01-01,0.025
226991,1993,2015,5,914,10,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,26,8730.42307692308,2015-05-01,1993-01-01,2.525
79646,1992,2015,5,355,6,"corridor","individual_heating","management_in_trust",200,0,"10min~15min","5min~10min",3,5,10,"Myung-duk",7,1,1,1,5,1,4,3,5,5,3,16,17,10,7964.6,2015-05-01,1992-01-01,3.4
278761,2005,2015,5,914,14,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,26,10721.5769230769,2015-05-01,2005-01-01,0.025
131858,1992,2015,5,576,9,"corridor","individual_heating","management_in_trust",200,0,"10min~15min","5min~10min",3,5,10,"Myung-duk",7,1,1,1,5,1,4,3,5,5,3,16,17,16,8241.125,2015-05-01,1992-01-01,3.4
290265,2008,2015,5,914,2,"terraced","individual_heating","management_in_trust",197,475,"10min~15min","0~5min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9,26,11164.0384615385,2015-05-01,2008-01-01,2.36666666666667
372566,2007,2015,5,1419,16,"terraced","individual_heating","management_in_trust",554,524,"0~5min","0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8,40,9314.15,2015-05-01,2007-01-01,3.4
168141,1993,2015,5,644,19,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,18,9341.16666666667,2015-05-01,1993-01-01,2.525
